100, 0.05726, 0.005
200, 0.02289, 0.005
300, 0.02195, 0.005
400, 0.02019, 0.005
500, 0.01971, 0.005
600, 0.01712, 0.005
700, 0.01798, 0.005
800, 0.01761, 0.005
900, 0.01697, 0.005
1000, 0.01733, 0.005
1100, 0.01705, 0.005
1200, 0.01638, 0.005
1300, 0.01540, 0.005
1400, 0.01539, 0.005
1500, 0.01549, 0.005
1600, 0.01566, 0.005
1700, 0.01574, 0.005
1800, 0.01513, 0.005
1900, 0.01460, 0.005
2000, 0.01531, 0.005
2100, 0.01449, 0.005
2200, 0.01474, 0.005
2300, 0.01444, 0.005
2400, 0.01459, 0.005
2500, 0.01440, 0.005
2600, 0.01267, 0.005
2700, 0.01432, 0.005
2800, 0.01411, 0.005
2900, 0.01315, 0.005
3000, 0.01380, 0.005
3100, 0.01305, 0.005
3200, 0.01305, 0.005
3300, 0.01239, 0.005
3400, 0.01360, 0.005
3500, 0.01356, 0.005
3600, 0.01206, 0.005
3700, 0.01197, 0.005
3800, 0.01228, 0.005
3900, 0.01274, 0.005
4000, 0.01179, 0.005
4100, 0.01263, 0.005
4200, 0.01292, 0.005
4300, 0.01182, 0.005
4400, 0.01287, 0.005
4500, 0.01260, 0.005
4600, 0.01172, 0.005
4700, 0.01246, 0.005
4800, 0.01250, 0.005
4900, 0.01127, 0.005
5000, 0.01289, 0.005
5100, 0.01092, 0.005
5200, 0.01142, 0.005
5300, 0.01171, 0.005
5400, 0.01135, 0.005
5500, 0.01279, 0.005
5600, 0.01065, 0.005
5700, 0.01049, 0.005
5800, 0.01097, 0.005
5900, 0.01079, 0.005
6000, 0.01004, 0.005
6100, 0.01112, 0.005
6200, 0.01135, 0.005
6300, 0.01099, 0.005
6400, 0.01092, 0.005
6500, 0.01083, 0.005
6600, 0.01041, 0.005
6700, 0.01099, 0.005
6800, 0.01075, 0.005
6900, 0.01047, 0.005
7000, 0.01029, 0.005
7100, 0.01113, 0.005
7200, 0.01006, 0.005
7300, 0.01091, 0.005
7400, 0.01074, 0.005
7500, 0.01044, 0.005
7600, 0.01019, 0.005
7700, 0.01068, 0.005
7800, 0.01028, 0.005
7900, 0.00955, 0.005
8000, 0.00982, 0.005
8100, 0.01040, 0.005
8200, 0.00978, 0.005
8300, 0.01029, 0.005
8400, 0.00934, 0.005
8500, 0.00929, 0.005
8600, 0.00945, 0.005
8700, 0.00935, 0.005
8800, 0.01000, 0.005
8900, 0.01092, 0.005
9000, 0.00927, 0.005
9100, 0.00904, 0.005
9200, 0.00979, 0.005
9300, 0.00935, 0.005
9400, 0.00879, 0.005
9500, 0.00971, 0.005
9600, 0.00915, 0.005
9700, 0.00918, 0.005
9800, 0.00933, 0.005
9900, 0.00858, 0.005
10000, 0.00956, 0.005
10100, 0.01342, 0.02
10200, 0.01555, 0.02
10300, 0.01326, 0.02
10400, 0.01370, 0.02
10500, 0.01411, 0.02
10600, 0.01372, 0.02
10700, 0.01387, 0.02
10800, 0.01389, 0.02
10900, 0.01288, 0.02
11000, 0.01271, 0.02
11100, 0.01221, 0.02
11200, 0.01268, 0.02
11300, 0.01308, 0.02
11400, 0.01277, 0.02
11500, 0.01414, 0.02
11600, 0.01137, 0.02
11700, 0.01246, 0.02
11800, 0.01119, 0.02
11900, 0.01146, 0.02
12000, 0.01128, 0.02
12100, 0.01326, 0.02
12200, 0.01201, 0.02
12300, 0.01000, 0.02
12400, 0.01085, 0.02
12500, 0.01096, 0.02
12600, 0.01201, 0.02
12700, 0.01027, 0.02
12800, 0.01093, 0.02
12900, 0.01060, 0.02
13000, 0.01065, 0.02
13100, 0.01058, 0.02
13200, 0.01047, 0.02
13300, 0.00957, 0.02
13400, 0.01009, 0.02
13500, 0.01200, 0.02
13600, 0.00918, 0.02
13700, 0.01032, 0.02
13800, 0.00949, 0.02
13900, 0.00940, 0.02
14000, 0.00808, 0.02
14100, 0.01059, 0.02
14200, 0.00971, 0.02
14300, 0.00962, 0.02
14400, 0.00958, 0.02
14500, 0.00940, 0.02
14600, 0.00973, 0.02
14700, 0.00852, 0.02
14800, 0.00871, 0.02
14900, 0.00956, 0.02
15000, 0.00952, 0.02
15100, 0.00938, 0.02
15200, 0.00981, 0.02
15300, 0.00949, 0.02
15400, 0.00882, 0.02
15500, 0.00863, 0.02
15600, 0.00835, 0.02
15700, 0.00912, 0.02
15800, 0.00987, 0.02
15900, 0.00900, 0.02
16000, 0.00841, 0.02
16100, 0.00833, 0.02
16200, 0.00820, 0.02
16300, 0.00838, 0.02
16400, 0.00869, 0.02
16500, 0.00838, 0.02
16600, 0.00734, 0.02
16700, 0.00901, 0.02
16800, 0.00710, 0.02
16900, 0.00763, 0.02
17000, 0.00764, 0.02
17100, 0.00795, 0.02
17200, 0.00666, 0.02
17300, 0.00787, 0.02
17400, 0.00803, 0.02
17500, 0.00793, 0.02
17600, 0.00815, 0.02
17700, 0.00887, 0.02
17800, 0.00783, 0.02
17900, 0.00809, 0.02
18000, 0.00752, 0.02
18100, 0.00784, 0.02
18200, 0.00663, 0.02
18300, 0.00701, 0.02
18400, 0.00698, 0.02
18500, 0.00734, 0.02
18600, 0.00802, 0.02
18700, 0.00734, 0.02
18800, 0.00683, 0.02
18900, 0.00679, 0.02
19000, 0.00752, 0.02
19100, 0.00783, 0.02
19200, 0.00658, 0.02
19300, 0.00673, 0.02
19400, 0.00646, 0.02
19500, 0.00671, 0.02
19600, 0.00749, 0.02
19700, 0.00707, 0.02
19800, 0.00649, 0.02
19900, 0.00675, 0.02
20000, 0.00715, 0.02
20100, 0.00650, 0.02
20200, 0.00600, 0.02
20300, 0.00556, 0.02
20400, 0.00599, 0.02
20500, 0.00642, 0.02
20600, 0.00579, 0.02
20700, 0.00587, 0.02
20800, 0.00634, 0.02
20900, 0.00551, 0.02
21000, 0.00681, 0.02
21100, 0.00605, 0.02
21200, 0.00534, 0.02
21300, 0.00522, 0.02
21400, 0.00606, 0.02
21500, 0.00612, 0.02
21600, 0.00576, 0.02
21700, 0.00630, 0.02
21800, 0.00614, 0.02
21900, 0.00647, 0.02
22000, 0.00542, 0.02
22100, 0.00574, 0.02
22200, 0.00556, 0.02
22300, 0.00582, 0.02
22400, 0.00647, 0.02
22500, 0.00524, 0.02
22600, 0.00579, 0.02
22700, 0.00514, 0.02
22800, 0.00530, 0.02
22900, 0.00567, 0.02
23000, 0.00498, 0.02
23100, 0.00536, 0.02
23200, 0.00530, 0.02
23300, 0.00462, 0.02
