50, 0.06624, 0.005
100, 0.01229, 0.005
150, 0.00889, 0.005
200, 0.00749, 0.005
250, 0.00676, 0.005
300, 0.00713, 0.005
350, 0.00657, 0.005
400, 0.00523, 0.005
450, 0.00625, 0.005
500, 0.00535, 0.005
550, 0.00545, 0.005
600, 0.00449, 0.005
650, 0.00520, 0.005
700, 0.00463, 0.005
750, 0.00406, 0.005
800, 0.00518, 0.005
850, 0.00514, 0.005
900, 0.00511, 0.005
950, 0.00442, 0.005
1000, 0.00395, 0.005
1050, 0.00407, 0.005
1100, 0.00439, 0.005
1150, 0.00391, 0.005
1200, 0.00379, 0.005
1250, 0.00407, 0.005
1300, 0.00358, 0.005
1350, 0.00392, 0.005
1400, 0.00390, 0.005
1450, 0.00373, 0.005
1500, 0.00360, 0.005
1550, 0.00385, 0.005
1600, 0.00335, 0.005
1650, 0.00376, 0.005
1700, 0.00418, 0.005
1750, 0.00379, 0.005
1800, 0.00347, 0.005
1850, 0.00327, 0.005
1900, 0.00382, 0.005
1950, 0.00315, 0.005
2000, 0.00350, 0.005
