100, 0.04514, 0.005
200, 0.01713, 0.005
300, 0.01497, 0.005
400, 0.01358, 0.005
500, 0.01341, 0.005
600, 0.01218, 0.005
700, 0.01169, 0.005
800, 0.01183, 0.005
900, 0.01046, 0.005
1000, 0.01037, 0.005
1100, 0.00906, 0.005
1200, 0.00898, 0.005
1300, 0.00879, 0.005
1400, 0.00879, 0.005
1500, 0.00809, 0.005
1600, 0.00927, 0.005
1700, 0.00919, 0.005
1800, 0.00855, 0.005
1900, 0.00788, 0.005
2000, 0.00783, 0.005
2100, 0.00722, 0.005
2200, 0.00872, 0.005
2300, 0.00778, 0.005
2400, 0.00802, 0.005
2500, 0.00812, 0.005
2600, 0.00717, 0.005
2700, 0.00703, 0.005
2800, 0.00735, 0.005
2900, 0.00711, 0.005
3000, 0.00745, 0.005
3100, 0.00690, 0.005
3200, 0.00683, 0.005
3300, 0.00710, 0.005
3400, 0.00661, 0.005
3500, 0.00701, 0.005
3600, 0.00668, 0.005
3700, 0.00698, 0.005
3800, 0.00716, 0.005
3900, 0.00661, 0.005
4000, 0.00668, 0.005
4100, 0.00711, 0.005
4200, 0.00639, 0.005
4300, 0.00645, 0.005
4400, 0.00588, 0.005
4500, 0.00671, 0.005
4600, 0.00613, 0.005
4700, 0.00620, 0.005
4800, 0.00575, 0.005
4900, 0.00556, 0.005
5000, 0.00547, 0.005
5100, 0.00595, 0.005
5200, 0.00562, 0.005
5300, 0.00560, 0.005
5400, 0.00603, 0.005
5500, 0.00571, 0.005
5600, 0.00557, 0.005
5700, 0.00554, 0.005
5800, 0.00542, 0.005
5900, 0.00520, 0.005
6000, 0.00561, 0.005
6100, 0.00536, 0.005
6200, 0.00526, 0.005
6300, 0.00530, 0.005
6400, 0.00450, 0.005
6500, 0.00515, 0.005
6600, 0.00522, 0.005
6700, 0.00549, 0.005
6800, 0.00531, 0.005
6900, 0.00505, 0.005
7000, 0.00492, 0.005
7100, 0.00492, 0.005
7200, 0.00566, 0.005
7300, 0.00500, 0.005
7400, 0.00461, 0.005
7500, 0.00523, 0.005
7600, 0.00507, 0.005
7700, 0.00522, 0.005
7800, 0.00492, 0.005
7900, 0.00474, 0.005
8000, 0.00488, 0.005
8100, 0.00503, 0.005
8200, 0.00501, 0.005
8300, 0.00445, 0.005
8400, 0.00437, 0.005
8500, 0.00448, 0.005
8600, 0.00488, 0.005
8700, 0.00442, 0.005
8800, 0.00395, 0.005
8900, 0.00474, 0.005
9000, 0.00479, 0.005
9100, 0.00424, 0.005
9200, 0.00420, 0.005
9300, 0.00468, 0.005
9400, 0.00439, 0.005
9500, 0.00422, 0.005
9600, 0.00418, 0.005
9700, 0.00479, 0.005
9800, 0.00476, 0.005
9900, 0.00443, 0.005
10000, 0.00402, 0.005
10100, 0.00703, 0.02
10200, 0.00665, 0.02
10300, 0.00798, 0.02
10400, 0.00705, 0.02
10500, 0.00674, 0.02
10600, 0.00617, 0.02
10700, 0.00695, 0.02
10800, 0.00660, 0.02
10900, 0.00632, 0.02
11000, 0.00633, 0.02
11100, 0.00675, 0.02
11200, 0.00626, 0.02
11300, 0.00601, 0.02
11400, 0.00559, 0.02
11500, 0.00538, 0.02
11600, 0.00607, 0.02
11700, 0.00535, 0.02
11800, 0.00535, 0.02
11900, 0.00596, 0.02
12000, 0.00526, 0.02
12100, 0.00530, 0.02
12200, 0.00509, 0.02
12300, 0.00527, 0.02
12400, 0.00479, 0.02
12500, 0.00493, 0.02
12600, 0.00438, 0.02
12700, 0.00436, 0.02
12800, 0.00549, 0.02
12900, 0.00466, 0.02
13000, 0.00521, 0.02
13100, 0.00450, 0.02
13200, 0.00436, 0.02
13300, 0.00460, 0.02
13400, 0.00510, 0.02
13500, 0.00417, 0.02
13600, 0.00458, 0.02
13700, 0.00448, 0.02
13800, 0.00479, 0.02
13900, 0.00507, 0.02
14000, 0.00407, 0.02
14100, 0.00465, 0.02
14200, 0.00465, 0.02
14300, 0.00413, 0.02
14400, 0.00451, 0.02
14500, 0.00415, 0.02
14600, 0.00464, 0.02
14700, 0.00388, 0.02
14800, 0.00403, 0.02
14900, 0.00398, 0.02
15000, 0.00415, 0.02
15100, 0.00431, 0.02
15200, 0.00422, 0.02
15300, 0.00417, 0.02
15400, 0.00416, 0.02
15500, 0.00427, 0.02
15600, 0.00407, 0.02
15700, 0.00352, 0.02
15800, 0.00387, 0.02
15900, 0.00373, 0.02
16000, 0.00379, 0.02
16100, 0.00418, 0.02
16200, 0.00395, 0.02
16300, 0.00403, 0.02
16400, 0.00347, 0.02
16500, 0.00383, 0.02
16600, 0.00399, 0.02
16700, 0.00402, 0.02
16800, 0.00342, 0.02
16900, 0.00351, 0.02
17000, 0.00352, 0.02
17100, 0.00373, 0.02
